web-scraper-order,web-scraper-start-url,Name,Rating,Comment
1609041867-422,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Alex,5,"It is fast, and easy to operate. Holds battery charge for a long time. I have not had dropped calls since I upgraded from my IPhone 6. 
"
1609041867-16,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Golffox,5,"Wow! Ordered it one day and it was here the next. Easy setup...I will NEVER buy a phone any other way from now on! So easy! 
"
1609041867-181,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,AliceJ,5,"I am very satisfied with the phone and service from At&T. I missed having a new phone and I loved changing from an android to an iphone again, it's just so easy to use. 
"
1609041867-459,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Tim A,5,"iPhone 12 is well.....an iPhone 12.

Does everything that I expected. Good delivery from John Lewis. "
1609041867-585,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,MikeCBiker,5,"Love this new iPhone! It feels great to the touch, fits my hand perfectly and is super fast with a beautiful screen! 
"
1609041867-854,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,numberonedad,5,"Best iPhone yet. Fast and sleek. iOS 14 is blazing fast! Thank you apple 
"
1609041867-174,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Crazynachi,4,"As a new iPhone user I enjoy it. My only issue was lack of items that would allow me to charge my phone without having to buy a 20 something add on or buy a new charger entirely. 
"
1609041867-150,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,KLBC,5,"iPhone 12 is much easier to use - lighter, smaller, faster. And the super fast ATT network is the perfect partner. 
"
1609041867-163,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,JacobPDX,5,"Very impressive device and the processor is fast. The screen and night time camera is out of this world. 
"
1609041867-694,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Fred01,5,"I have reverted back to an iPhone having used an Android phone. Wasn’t sure about going back to an iPhone, but very pleased with my new phone. 
"
1609041867-912,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Ynion,4,"The pictures are way better than my 11 pro and the fact that ut is 5G. And will save about a hundred from max but with the same spec. 
"
1609041867-145,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,greenrib,5,"The order process was very easy and then the item was delivered quickly too.
All in all excellent service and with a 2 year guarantee too. Definitely recommend JL"
1609041867-944,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Overl12,3,"I love the phone but it took 8 days and hours on the phone back and forth with people to get it activated. If I had to do it over I would have just kept my old phone. 
"
1609041867-689,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Shorts,2,"Not happy about the usb c plug, can’t plug in to computer, car, usb sockets etc... another money making product 
"
1609041867-726,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Tbrock,3,"phone is like a very old thick model. The speaker is horrible! I hate it! 
"
1609041867-300,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Dabbs3,5,"I opted for the smaller screen size this time. I normally get the Plus size. But this size seems just perfect 
"
1609041867-684,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Jeanspeck,4,"I’ve had a couple of glitches and had to reboot the phone. I don’t see a difference between this phone and my iPhone 8 other than the size. 
"
1609041867-406,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Kellyboy69,5,"Great IPhone! So much lighter than my iphone10, easy transaction and quick delivery! Got it cheaper than Apple!!! 
"
1609041867-838,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,KatieJ088,3,"Some apps do not fit the screen properly thus leaving me unable to use many of them

Over a week and still waiting for the trade in package to trade in my old phone

Difficult to use mobile app / website

Att Tv package never allows me to log in despite many password resets "
1609041867-685,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Rene W,5,"Best iPhone yet. Set up was super easy. Enjoying all the new features. Was able to do a trade in. 
"
1609041867-155,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,BigGameHunter1,2,"The new Phone is slick but way too small. No option for a larger screen size on an upgrade. Come on Apple you can do better. 
"
1609041867-27,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Checks,5,"Love the new (old) look. Looks great in blue. The 12 is so much faster then my previous iPhone X. 
"
1609041867-768,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,irev,5,"Best iPhone yet! Very happy getting this today. It’s replacing my iPhone 8, what a difference 
"
1609041867-940,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,ChadJ,5,"Nice product. Works awesome after all its a iPhone. Jesus was extremely helpful in getting it setup for me. 
"
1609041867-798,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,PE88,3,"Product is good but not happy they didn’t send full charger and wired earbuds with it. You pay all that money for just the phone and only the phone. 
"
1609041867-537,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Jzollman,5,"This is a great phone. We used this phone for our Christmas card photo because it took better pics than our Nikon DSLR camera. 
"
1609041867-22,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Jpaine,5,"It's so lightweight! The color is beautiful and vibrant. And it's super fast! 
"
1609041867-884,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Diane,5,"Great service. Great phone. A little thicker than previous iPhones, but easy to handle. 
"
1609041867-455,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,PhilBinAZ,3,"Disappointed with Apple for not including the wall charger. Not Best Buys fault however the sales person should have told me. 
"
1609041867-826,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,NiseD,5,"Its a great phone. Battery life! Photo ability! I'm happy I upgraded. 
"
1609041867-869,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Hailey,5,"I mean... it's an iPhone. Lol. Just like any other one you've owned with a ""better"" camera 
"
1609041867-386,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,barbie,5,"I'm loving the larger screen. All the great features of the iPhone and a few new ones. Sleek design. 
"
1609041867-18,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Asiaaaa17,5,"Love this phone!! Fits great in the hand, great size. Got it in black, awesome color 
"
1609041867-364,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Tasya,4,"Great. Fast and comfortable to use. The screen shot buttons changed which I don’t like though. 
"
1609041867-343,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,KLovett2504,5,"Best phone. Best plan. Best service. Happy Customer:) 
"
1609041867-591,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,MamaG,5,"Best upgrade to date. Everything about this phone is wonderful. I really enjoy this Iphone. 
"
1609041867-393,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Enrique 4567,1,"Phone is fine but angry you did not warn us that we needed to buy a charger for the iPhone 12. Would have purchased the charger if we knew about it . 
"
1609041867-451,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,etc9,5,"Awesome phone. Just changed over to iPhone from android. Such high quality 
"
1609041867-607,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Kareem,1,"Phone is freezing most of the time Bluetooth not working bad connection while calling at all times as well as bad 5g and 4g. 
"
1609041867-433,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Mwenger,5,"I was upgrading from an iphone 7 and underestimated the improvements! It took some time to learn the features but I love it now! 
"
1609041867-639,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Tricia Ann,5,"I love the new features on my new phone and it’s much bigger too! I can’t wait to learn more about all of its features since my device is still fairly new. 
"
1609041867-26,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Annoyed2,1,"So far it’s garbage. At least one a week I need to go into settings and change the region from United State to something else then set it back to the US so my messages come in right. 
"
1609041867-936,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,TSNewbill,4,"I'm new to the IPHONE scene but so far I'm liking the ease of the phone and how clear the picture is on the phone. Overall its a good phone and I'm glad I took a chance on the iphone. 
"
1609041867-1004,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Agnieszka,5,"I Like Filming and this Apple iPhone 12 Suits me with UltraWide Camera System
Super Fast Charging and Lightweight Thin Device. "
